,Unnamed: 0,school_id,prob_fail,prob_pass,heading
187,187,105389,27.64124298095703,72.35875701904297,50.
188,188,108868,30.70280265808105,69.29719543457031,330
189,189,104886,51.98401641845703,48.01598358154297,50.
190,190,109261,51.84737014770508,48.15262985229492,330
191,191,108413,33.795421600341804,66.20457458496094,50.
192,192,107473,38.2442741394043,61.75572967529297,140
193,193,108862,33.385631561279304,66.61437225341797,230
194,194,105459,33.33658599853516,66.66341400146484,330
195,195,108061,28.24467658996582,71.75531768798828,330
196,196,109558,28.795040130615234,71.20496368408203,230
197,197,136503,49.427162170410156,50.57284164428711,230
198,198,105168,45.47396087646485,54.52604293823242,230
199,199,105078,48.56818771362305,51.43180465698242,50.
200,200,105069,21.549718856811523,78.45027160644531,330
201,201,105790,25.8341007232666,74.16590118408203,140
202,202,107707,49.94844055175781,50.05155944824219,230
203,203,109701,32.74522018432617,67.25478363037111,50.
204,204,106230,36.60804748535156,63.39195251464844,50.
205,205,105090,26.12030792236328,73.87969207763672,230
206,206,107486,40.43867874145508,59.561317443847656,330
207,207,105019,59.42904281616211,40.57095718383789,230
208,208,109715,28.69461250305176,71.30538940429688,140
209,209,108641,20.12325859069824,79.87674713134766,230
210,210,105903,33.92636108398437,66.07363891601561,50.
211,211,104839,31.48992347717285,68.51007080078125,50.
212,212,104982,21.15072250366211,78.84927368164062,50.
213,213,105830,22.94849967956543,77.05150604248047,140
214,214,108405,48.14090347290039,51.85910415649414,140
215,215,109370,29.72123908996582,70.27876281738281,140
216,216,108083,41.164512634277344,58.835487365722656,50.
217,217,105209,31.162372589111328,68.83763122558594,230
218,218,109502,43.31800079345703,56.68200302124024,330
219,219,158528,50.05120086669922,49.94880676269531,230
220,220,106037,40.01335906982422,59.98664093017578,140
221,221,106618,42.1005744934082,57.89942932128906,50.
222,222,106263,50.90345764160156,49.096534729003906,330
223,223,136547,62.68320846557617,37.316795349121094,140
224,224,105919,38.00262069702149,61.99738311767578,330
225,225,136426,40.61077880859375,59.38922119140625,50.
226,226,106753,28.3475284576416,71.6524658203125,50.
227,227,109840,24.557144165039066,75.44285583496094,230
228,228,107427,23.44023132324219,76.55976867675781,330
229,229,136716,47.598670959472656,52.401329040527344,230
230,230,106434,25.44276428222656,74.55723571777344,140
231,231,164523,30.83106803894043,69.16893005371094,330
232,232,136808,62.17655944824219,37.82344055175781,50.
233,233,106807,25.16247367858887,74.83753204345703,330
234,234,105458,40.45074462890625,59.54925537109375,140
235,235,136654,62.66415023803711,37.335845947265625,140
236,236,109216,26.436656951904297,73.56334686279297,140
237,237,106936,35.854637145996094,64.14535522460939,230
238,238,107966,44.12336349487305,55.87663650512695,50.
239,239,105866,23.783117294311523,76.21688842773438,230
240,240,104615,32.148193359375,67.851806640625,330
241,241,261001,47.80276489257813,52.19723510742188,140
242,242,109682,17.84286880493164,82.15713500976562,140
243,243,104649,36.1308479309082,63.86915588378906,140
244,244,136469,54.304649353027344,45.695350646972656,140
245,245,107493,38.057044982910156,61.94295883178711,230
246,246,106449,42.20781326293945,57.79219436645508,330
247,247,136518,42.2338981628418,57.76609802246094,330
248,248,136771,38.259220123291016,61.74078750610352,330
249,249,106678,15.383696556091307,84.61630249023438,230
250,250,107084,36.29925537109375,63.70074081420898,330
251,251,107177,32.828720092773445,67.17127990722656,140
252,252,108237,55.29137802124024,44.70862579345703,330
253,253,106654,29.529109954833984,70.47088623046875,230
254,254,107662,22.248477935791016,77.75152587890625,330
255,255,105045,31.759366989135746,68.24063110351561,330
256,256,106451,39.51727294921875,60.48273468017578,330
257,257,104801,36.38640975952149,63.61358642578125,330
258,258,109258,29.35313606262207,70.64686584472656,330
259,259,106591,15.056758880615234,84.9432373046875,230
260,260,136850,69.51548767089844,30.484516143798828,50.
261,261,109592,25.86213111877441,74.13786315917969,140
262,262,107128,30.80320930480957,69.19679260253906,330
263,263,107824,29.68576622009277,70.31423187255861,140
264,264,136784,65.27437591552734,34.72562026977539,140
265,265,105095,30.07070732116699,69.92929077148439,230
266,266,136891,44.54960632324219,55.45038604736328,330
267,267,136829,44.80711364746094,55.19288635253906,140
268,268,106773,43.59331893920898,56.40668106079102,50.
269,269,105885,29.99385070800781,70.00614929199219,140
270,270,105437,23.08122253417969,76.91877746582031,50.
271,271,106035,44.05742263793945,55.94257736206055,50.
272,272,105938,25.735145568847656,74.26486206054688,230
273,273,106301,49.84988403320313,50.15011596679688,330
274,274,105059,37.821868896484375,62.17813491821289,330
275,275,106289,39.22700119018555,60.77299118041992,330
276,276,108473,18.40721893310547,81.59278869628906,50.
277,277,227001,62.5507698059082,37.4492301940918,330
278,278,108618,35.854637145996094,64.14535522460939,140
279,279,104966,37.208656311035156,62.79134750366211,330
280,280,105964,18.428516387939453,81.57148742675781,50.
281,281,104845,33.479576110839844,66.52041625976561,140
282,282,105326,37.20321273803711,62.79678344726562,230
283,283,106549,48.42474365234375,51.57525634765625,330
284,284,104624,44.09232711791992,55.90767288208008,330
285,285,104563,18.55199432373047,81.44800567626953,50.
286,286,136813,51.14828872680664,48.85171508789063,50.
287,287,105527,38.94012451171875,61.05987548828125,140
288,288,105941,30.5636043548584,69.43639373779297,330
289,289,136810,58.20380020141602,41.796199798583984,50.
290,290,136657,60.7642936706543,39.23570251464844,140
291,291,104682,56.38085556030274,43.61914825439453,330
292,292,108023,49.54055786132813,50.45944595336914,50.
293,293,107729,64.72292327880861,35.27706527709961,50.
294,294,106335,23.575796127319336,76.42420196533203,50.
295,295,106458,20.4426383972168,79.55736541748047,330
296,296,108194,36.55403518676758,63.44597244262695,140
297,297,108407,48.01662063598633,51.9833869934082,50.
298,298,108451,21.49468231201172,78.50531768798828,140
299,299,105233,25.75732421875,74.24266815185547,230
300,300,104526,24.935287475585934,75.06471252441406,330
301,301,159506,35.32917785644531,64.67082214355469,50.
302,302,106232,38.908939361572266,61.09106063842773,140
303,303,108530,41.86967468261719,58.13032531738281,50.
304,304,136773,52.98049545288086,47.019508361816406,230
305,305,109830,46.69540786743164,53.304588317871094,140
306,306,108452,52.84507751464844,47.15492248535156,50.
307,307,136508,65.15782928466797,34.84217071533203,330
308,308,106180,42.82902908325195,57.17097091674805,50.
309,309,105108,28.211894989013672,71.78810119628906,50.
310,310,107385,46.80446243286133,53.19554138183594,140
311,311,108253,28.811506271362305,71.18848419189453,230
312,312,108384,40.17267990112305,59.82731628417969,330
313,313,105828,39.45997619628906,60.54001998901367,50.
314,314,136918,63.59751892089844,36.40248107910156,140
315,315,108505,28.863195419311523,71.13681030273438,230
316,316,106195,31.611835479736328,68.38816070556639,140
317,317,107215,17.919626235961914,82.08036804199219,50.
318,318,107063,56.44063949584961,43.55936050415039,330
319,319,107186,29.121530532836914,70.87846374511719,330
320,320,105340,26.39339637756348,73.60661315917969,330
321,321,109067,45.28747177124024,54.71252059936523,140
322,322,105936,22.71446990966797,77.28553771972656,330
323,323,106431,23.79298591613769,76.20701599121094,50.
324,324,107094,30.18532943725586,69.81466674804689,230
325,325,261001,43.3969841003418,56.6030158996582,50.
326,326,107320,31.791120529174805,68.20888519287111,50.
327,327,106336,29.289409637451172,70.71058654785156,330
328,328,108415,25.79881477355957,74.20117950439453,330
329,329,105926,23.904470443725586,76.09552764892578,230
330,330,107846,44.69670867919922,55.30329513549805,140
331,331,104692,33.90015411376953,66.09983825683594,50.
332,332,158522,18.149866104125977,81.85012817382812,50.
333,333,108329,37.47361755371094,62.52638244628906,330
334,334,108196,49.2033576965332,50.79664611816406,330
335,335,108085,34.227718353271484,65.77227783203125,230
336,336,105047,27.98450088500977,72.0155029296875,50.
337,337,106294,42.05630493164063,57.94369506835938,330
338,338,108259,20.305404663085934,79.69459533691406,330
339,339,108198,38.76801300048828,61.23198318481445,330
340,340,136773,55.154747009277344,44.845252990722656,50.
341,341,107872,34.46742630004883,65.53258514404297,230
342,342,108416,44.74639892578125,55.25360107421875,50.
343,343,106163,43.650123596191406,56.34988021850586,140
344,344,106079,53.40465927124024,46.5953369140625,50.
345,345,136501,44.62515258789063,55.37484741210938,50.
346,346,107693,25.786266326904297,74.21372985839844,50.
347,347,106949,43.86537170410156,56.13462829589844,230
348,348,107202,30.00625991821289,69.99373626708984,330
349,349,105850,32.12340545654297,67.87659454345703,50.
350,350,109168,30.494747161865234,69.50525665283203,140
351,351,104691,36.44602966308594,63.55397033691406,50.
352,352,109773,37.42192840576172,62.57807159423828,140
353,353,107324,34.359481811523445,65.64051818847656,330
354,354,106001,49.06936264038086,50.93063735961914,140
355,355,104582,30.88434410095215,69.11566162109375,140
356,356,109372,31.48810958862305,68.51189422607422,230
357,357,109690,26.57095146179199,73.42904663085938,140
358,358,105046,30.831172943115234,69.16883087158203,50.
359,359,109592,30.82199478149414,69.17800140380861,230
360,360,107716,36.05530548095703,63.94469833374024,140
361,361,107474,25.39340209960937,74.6065902709961,230
362,362,106162,34.258556365966804,65.74143981933594,330
363,363,136468,44.12486267089844,55.8751335144043,330
364,364,105486,24.519962310791016,75.48003387451172,140
365,365,136505,54.65460968017578,45.34538650512695,230
366,366,107304,48.69414138793945,51.30585479736328,230
367,367,109454,35.33486557006836,64.66513061523439,230
368,368,106710,25.982648849487305,74.01734924316406,230
369,369,105003,43.028663635253906,56.9713363647461,230
370,370,108121,34.23749542236328,65.76250457763672,330
371,371,104972,27.53074836730957,72.46925354003906,330
372,372,108243,59.08775329589844,40.9122428894043,50.
373,373,108678,30.80693244934082,69.19306945800781,50.
374,374,107748,32.57132339477539,67.42868041992189,50.
375,375,105702,40.30620574951172,59.69379043579102,140
376,376,104974,41.114349365234375,58.88565063476562,50.
377,377,107026,36.63147354125977,63.36852264404297,230
378,378,109444,46.55107498168945,53.44892120361328,330
379,379,105463,34.156837463378906,65.84316253662111,50.
380,380,107970,50.26788711547852,49.73211669921875,330
381,381,105527,45.76691055297852,54.23309326171875,330
382,382,106506,23.18309783935547,76.81690216064453,330
383,383,107987,59.58991241455078,40.41009140014648,140
384,384,106622,16.966392517089847,83.03360748291016,230
385,385,106471,32.10587310791016,67.89412689208984,50.
386,386,136864,57.06822204589844,42.93177032470703,230
387,387,105020,34.30890274047852,65.69109344482422,330
388,388,106222,53.31808471679688,46.68191909790039,230
389,389,107552,45.73266983032226,54.26733016967773,50.
390,390,105689,28.50649642944336,71.49351501464844,330
391,391,105700,40.82583618164063,59.17416381835938,140
392,392,109385,59.46060562133789,40.53939437866211,230
393,393,108128,54.37350845336914,45.62649154663086,50.
394,394,106565,20.524812698364254,79.47518157958984,230
395,395,105049,39.33650207519531,60.66349792480469,330
396,396,108057,25.350357055664066,74.64965057373047,230
397,397,104691,17.034128189086914,82.96587371826172,140
398,398,109556,21.89292907714844,78.10707092285156,330
399,399,106570,21.20465660095215,78.79534912109375,230
400,400,106425,36.20246887207031,63.79752731323242,140
401,401,158004,41.670166015625,58.32983779907226,330
402,402,108150,35.21444320678711,64.78556060791016,50.
403,403,106195,38.52682495117188,61.47317123413086,330
404,404,107978,66.1265869140625,33.87342071533203,140
405,405,136742,39.90467834472656,60.09532928466797,140
406,406,107523,43.726646423339844,56.273353576660156,330
407,407,136713,58.571250915527344,41.42875289916992,230
408,408,107225,43.55658721923828,56.44341278076172,50.
409,409,106555,30.5140323638916,69.48597717285156,140
410,410,104901,63.43769836425781,36.56230163574219,140
411,411,107342,15.618674278259276,84.38133239746094,230
412,412,136885,41.32093048095703,58.67906951904297,50.
413,413,108223,58.16933059692383,41.83066940307617,330
414,414,104815,33.615550994873054,66.38446044921875,330
415,415,108168,31.188875198364254,68.81112670898439,140
416,416,105807,32.18514633178711,67.81485748291016,50.
417,417,107057,49.9178352355957,50.08217239379883,50.
418,418,107953,47.44807815551758,52.55191421508789,50.
419,419,107878,45.37413024902344,54.62587356567383,140
420,420,106753,10.82180118560791,89.1781997680664,230
421,421,105140,43.1101188659668,56.88987350463867,230
422,422,106023,29.05286026000977,70.9471435546875,330
423,423,108565,20.29704093933105,79.70295715332031,50.
424,424,106113,47.78859329223633,52.21141052246094,330
425,425,136820,57.20278549194336,42.797210693359375,230
426,426,109371,35.123424530029304,64.87657165527344,50.
427,427,136777,43.94547653198242,56.05451965332031,330
428,428,104788,42.855064392089844,57.144935607910156,50.
429,429,136435,62.82847595214844,37.17152786254883,330
430,430,105479,15.404276847839355,84.59571838378906,140
431,431,105877,40.18529510498047,59.81470489501953,50.
432,432,108282,26.90031242370605,73.09967803955078,140
433,433,106318,31.769817352294922,68.23018646240234,140
434,434,105475,42.16744613647461,57.832557678222656,330
435,435,105624,31.448444366455078,68.55156707763672,50.
436,436,108038,37.03548431396485,62.964515686035156,330
437,437,136461,50.75107955932617,49.24892807006836,230
438,438,136530,40.58468246459961,59.41531753540039,230
439,439,107694,32.3419189453125,67.6580810546875,330
440,440,107041,32.07356643676758,67.92642974853516,330
441,441,107034,23.68934440612793,76.31065368652344,330
442,442,105064,30.4777889251709,69.52220916748047,330
443,443,136790,49.12649154663086,50.87350463867188,140
444,444,106971,52.10720825195313,47.89278793334961,230
445,445,105182,36.092247009277344,63.90774917602539,50.
446,446,109369,19.105697631835934,80.89430236816406,230
447,447,104779,32.2789306640625,67.7210693359375,50.
448,448,108630,61.08547973632813,38.91452407836914,230
449,449,136609,47.48519897460938,52.51479721069336,230
450,450,104680,36.08692169189453,63.91307830810547,230
451,451,108154,33.57503890991211,66.42496490478516,330
452,452,109455,41.87551498413086,58.12448120117188,50.
453,453,136912,36.75373077392578,63.24628067016602,140
454,454,108217,35.796180725097656,64.20381927490234,330
455,455,164507,35.328617095947266,64.67138671875,330
456,456,104936,47.9834213256836,52.016578674316406,140
457,457,159530,45.51033020019531,54.48967361450195,330
458,458,106291,49.69631576538086,50.30369186401367,50.
459,459,136749,45.83715057373047,54.16284942626953,330
460,460,136504,37.4051628112793,62.5948371887207,230
461,461,104620,14.974120140075685,85.02588653564453,230
462,462,105985,30.15915679931641,69.84084320068361,50.
463,463,108789,42.69592666625977,57.30407333374024,50.
464,464,136447,62.34307861328125,37.656925201416016,50.
465,465,159538,35.574790954589844,64.42520904541016,230
466,466,107160,34.67917633056641,65.32083129882811,50.
467,467,106678,27.08649063110352,72.91351318359375,50.
468,468,106619,27.142091751098636,72.85790252685547,230
469,469,105963,32.775115966796875,67.22489166259766,50.
470,470,108251,41.1290168762207,58.8709831237793,330
471,471,104768,37.660560607910156,62.33943557739258,330
472,472,107886,53.985435485839844,46.01456832885742,230
473,473,104611,17.572029113769528,82.42797088623047,140
474,474,106032,29.983461380004886,70.01654052734375,50.
475,475,105285,30.05736541748047,69.94263458251953,230
476,476,106250,44.42539596557617,55.57460021972656,330
477,477,136439,46.411659240722656,53.588340759277344,330
478,478,105146,43.87163543701172,56.12837219238281,50.
479,479,108247,36.7476692199707,63.2523307800293,330
480,480,105423,24.10353660583496,75.8964614868164,230
481,481,105965,20.402040481567386,79.59796142578125,50.
482,482,109458,38.41046142578125,61.58954620361328,230
483,483,106454,41.37448501586914,58.62551498413086,140
484,484,105686,23.133819580078125,76.86617279052734,140
485,485,106993,13.781173706054688,86.21882629394531,230
486,486,106465,34.60784912109375,65.39215850830078,140
487,487,105023,52.583457946777344,47.416542053222656,230
488,488,109837,37.429664611816406,62.5703353881836,140
489,489,136527,70.82633209228516,29.17366600036621,230
490,490,107108,24.21057510375977,75.78942108154297,50.
491,491,107904,26.21176528930664,73.7882308959961,230
492,492,107036,35.664329528808594,64.33567810058594,230
493,493,136678,52.74654769897461,47.25345993041992,50.
494,494,105876,23.98673439025879,76.01326751708984,330
495,495,106824,20.71898460388184,79.28102111816406,140
496,496,109188,40.4296760559082,59.5703239440918,140
497,497,108184,55.89644241333008,44.10356140136719,140
498,498,109320,44.97394561767578,55.02606201171875,140
499,499,105978,23.273967742919922,76.72603607177734,330
500,500,104595,35.74427795410156,64.25572204589844,140
501,501,107424,24.72393226623535,75.27606201171875,50.
502,502,106910,21.79972648620605,78.20027923583984,140
503,503,136492,38.12828063964844,61.87171936035156,50.
504,504,107333,13.491168975830078,86.50882720947266,230
505,505,106469,17.799026489257812,82.20097351074219,50.
506,506,108104,29.28915596008301,70.71084594726562,140
507,507,107330,27.517885208129886,72.48211669921875,230
508,508,108097,32.879467010498054,67.12053680419922,330
509,509,107790,32.091602325439446,67.90840148925781,50.
510,510,136839,67.27982330322266,32.720184326171875,140
511,511,109555,30.36485290527344,69.63514709472656,330
512,512,105762,21.5450496673584,78.45494842529297,50.
513,513,105359,18.0380916595459,81.9619140625,330
514,514,106075,36.62365341186523,63.3763427734375,140
515,515,136613,30.607868194580078,69.39213562011719,330
516,516,105792,34.368194580078125,65.63179779052734,330
517,517,105847,21.29222679138184,78.70777893066406,140
518,518,105561,47.94830703735352,52.05169296264648,50.
519,519,107411,34.57003402709961,65.42997741699219,330
520,520,108638,32.25825881958008,67.74173736572266,140
521,521,136832,33.85808563232422,66.14190673828125,230
522,522,106868,34.441028594970696,65.55896759033203,230
523,523,108172,38.55303955078125,61.44695281982422,330
524,524,104647,26.40624618530273,73.59375762939453,50.
525,525,104944,34.182079315185554,65.81792449951172,50.
526,526,105039,28.44408798217773,71.555908203125,330
527,527,109306,30.457677841186523,69.54232788085939,330
528,528,105710,15.578932762145994,84.42106628417969,140
529,529,108325,27.72678375244141,72.2732162475586,230
530,530,105789,22.83452415466309,77.16548156738281,140
531,531,107078,24.74965667724609,75.25033569335938,230
532,532,104495,38.643157958984375,61.35684204101562,330
533,533,107329,38.70865249633789,61.29134368896485,330
534,534,106120,39.15140151977539,60.84859848022461,330
535,535,105429,20.33605194091797,79.6639404296875,330
536,536,105985,23.34106254577637,76.658935546875,330
537,537,107351,20.99018669128418,79.00981140136719,330
538,538,108315,34.041934967041016,65.95806121826172,140
539,539,109008,40.45988845825195,59.54011535644531,50.
540,540,108217,65.74114990234375,34.25884246826172,230
541,541,136462,61.33899688720703,38.6609992980957,330
542,542,136473,51.79742050170898,48.20257949829102,50.
543,543,105198,26.90549278259277,73.09451293945312,140
544,544,108170,55.10346221923828,44.89654159545898,230
545,545,105459,34.40708541870117,65.59291839599611,230
546,546,105422,29.87194633483887,70.1280517578125,140
547,547,105486,24.753704071044922,75.24629211425781,50.
548,548,104470,16.386232376098633,83.61376190185547,50.
549,549,105370,27.58631134033203,72.4136962890625,330
550,550,109826,48.62644958496094,51.37355422973633,230
551,551,107845,13.428985595703125,86.57100677490234,330
